category_type_level,category_situation_level,category_ingredient_level,category_method_level,id,food_name,category,음식1,음식2,음식3,음식4,음식5,음식6,음식7,음식8,음식9,음식10,음식1_id,음식2_id,음식3_id,음식4_id,음식5_id,음식6_id,음식7_id,음식8_id,음식9_id,음식10_id
밑반찬,일상,가공식품류,굽기,10001225,간장밥,"밑반찬,일상,가공식품류,굽기 | 밑반찬,초스피드,닭고기,삶기 | 밑반찬,초스피드,버섯류,부침 | 국/탕,간식,버섯류,부침 | 디저트,이유식,해물류,무침 | 밥/죽/떡,초스피드,기타,볶음 | 밥/죽/떡,손님접대,버섯류,부침 | 밥/죽/떡,손님접대,콩/견과류,튀김 | 밥/죽/떡,술안주,닭고기,찜 | 퓨전,술안주,소고기,삶기 | 스프,술안주,버섯류,부침 | 빵,영양식,버섯류,부침",계란밥,콩불,오니기라즈,푸실리파스타,삼겹살김치볶음,불족발,간장계란밥,버터밥,삼겹살두루치기,참치마요덮밥,10001210.0,10000253.0,10006066.0,10001117.0,10000258.0,10000379.0,10001206.0,10011893.0,10000255.0,10001408.0
밑반찬,일상,가공식품류,굽기,10001226,계란말이김밥,"밑반찬,일상,가공식품류,굽기 | 밑반찬,영양식,쌀,회 | 국/탕,영양식,가공식품류,굽기 | 국/탕,간식,닭고기,조림 | 국/탕,이유식,달걀/유제품,찜 | 국/탕,이유식,쌀,회 | 국/탕,이유식,버섯류,무침 | 국/탕,기타,과일류,무침",달걀말이밥,계란말이주먹밥,시금치계란말이,맛살계란말이,야채계란말이,계란초밥,참치계란말이,하트계란말이,크래미,김치계란말이,10001221.0,10001217.0,10022097.0,10022094.0,10022090.0,10022176.0,10022091.0,10022092.0,10006298.0,10022101.0
밑반찬,일상,가공식품류,굽기,10001228,누드김밥,"밑반찬,일상,가공식품류,굽기 | 밑반찬,영양식,달걀/유제품,찜 | 밑반찬,영양식,건어물류,끓이기 | 밑반찬,영양식,버섯류,무침 | 밥/죽/떡,간식,달걀/유제품,찜 | 김치/젓갈/장류,도시락,콩/견과류,볶음 | 양념/소스/햄,해장,건어물류,부침 | 양식,손님접대,닭고기,데치기 | 양식,손님접대,버섯류,무침 | 스프,손님접대,건어물류,부침",땡초김밥,마약김밥,김치주먹밥,양파샌드위치,불고기김밥,오징어불고기,반미,김치김밥,고등어파스타,월과채,10005400.0,10006327.0,10001779.0,10001697.0,10000119.0,10000972.0,10001501.0,10006143.0,10001013.0,10003619.0
밑반찬,일상,가공식품류,데치기,10001236,치즈샌드위치,"밑반찬,일상,가공식품류,데치기 | 밑반찬,일상,밀가루,볶음 | 밑반찬,일상,버섯류,회 | 밑반찬,초스피드,해물류,튀김 | 밑반찬,야식,쌀,기타 | 밑반찬,푸드스타일링,쌀,굽기 | 찌개,일상,콩/견과류,데치기 | 찌개,초스피드,돼지고기,찜 | 밥/죽/떡,간식,밀가루,비빔 | 양념/소스/햄,해장,쌀,조림 | 샐러드,야식,소고기,조림 | 스프,술안주,버섯류,삶기 | 스프,술안주,기타,무침",볶음밥그라탕,돼지껍데기볶음,호박볶음,볶음김치,닭고기볶음,견과류멸치볶음,표고버섯덮밥,대패삼겹살볶음,제육덮밥,라면볶음,10000505.0,10000207.0,10000667.0,10000227.0,10000384.0,10000952.0,10001863.0,10000209.0,10000302.0,10000085.0
밑반찬,일상,가공식품류,데치기,10001237,토마토,"밑반찬,일상,가공식품류,데치기 | 밑반찬,일상,쌀,찜 | 메인반찬,일상,곡류,찜 | 메인반찬,술안주,해물류,절임 | 메인반찬,도시락,닭고기,삶기 | 국/탕,영양식,해물류,튀김 | 디저트,손님접대,건어물류,튀김 | 디저트,다이어트,가공식품류,조림 | 밥/죽/떡,손님접대,쌀,기타 | 퓨전,명절,밀가루,기타 | 김치/젓갈/장류,간식,소고기,끓이기 | 김치/젓갈/장류,간식,해물류,튀김 | 김치/젓갈/장류,간식,해물류,기타 | 김치/젓갈/장류,간식,곡류,튀김 | 김치/젓갈/장류,간식,곡류,회 | 김치/젓갈/장류,야식,밀가루,끓이기 | 양념/소스/햄,손님접대,달걀/유제품,회 | 양념/소스/햄,푸드스타일링,닭고기,튀김 | 양념/소스/햄,해장,해물류,튀김 | 스프,손님접대,해물류,절임 | 스프,손님접대,해물류,삶기 | 스프,손님접대,달걀/유제품,볶음 | 스프,손님접대,쌀,볶음 | 스프,다이어트,과일류,찜 | 스프,도시락,기타,찜 | 빵,다이어트,닭고기,튀김 | 빵,도시락,달걀/유제품,볶음 | 빵,영양식,쌀,튀김 | 빵,간식,버섯류,데치기 | 빵,간식,과일류,절임",간장게장,양념장,오이피클,양파절임,방울토마토마리네이드,생강청,연어장,매실장아찌,양념,오이지,10011523.0,10000026.0,10053005.0,10035515.0,10011441.0,10011388.0,10003114.0,10036087.0,10000152.0,10011373.0
밑반찬,일상,쌀,볶음,10001251,에그인헬,"밑반찬,일상,쌀,볶음 | 밑반찬,초스피드,과일류,볶음 | 밑반찬,손님접대,과일류,찜 | 밑반찬,손님접대,곡류,회 | 밑반찬,다이어트,돼지고기,삶기 | 밑반찬,도시락,해물류,굽기 | 메인반찬,손님접대,채소류,비빔 | 메인반찬,술안주,돼지고기,굽기 | 메인반찬,술안주,해물류,비빔 | 메인반찬,술안주,해물류,튀김 | 메인반찬,술안주,달걀/유제품,데치기 | 메인반찬,술안주,쌀,볶음 | 메인반찬,술안주,밀가루,조림 | 메인반찬,다이어트,닭고기,기타 | 메인반찬,다이어트,과일류,삶기 | 메인반찬,도시락,달걀/유제품,비빔 | 메인반찬,도시락,쌀,데치기 | 메인반찬,도시락,건어물류,튀김 | 메인반찬,도시락,과일류,찜 | 메인반찬,도시락,곡류,회 | 메인반찬,도시락,기타,볶음 | 메인반찬,간식,닭고기,무침 | 메인반찬,이유식,소고기,볶음 | 메인반찬,이유식,소고기,찜 | 국/탕,일상,소고기,데치기 | 국/탕,일상,채소류,찜 | 국/탕,일상,달걀/유제품,회 | 찌개,해장,버섯류,찜",카레우동,리코타치즈,만두전골,계란탕,나베,토마토스튜,샥슈카,감자탕,고추장,계란국,10002312.0,10011850.0,10010575.0,10010930.0,10010719.0,10010642.0,10003963.0,10010706.0,10000011.0,10011245.0
밑반찬,일상,쌀,볶음,10001252,치즈오믈렛,"밑반찬,일상,쌀,볶음 | 국/탕,영양식,가공식품류,무침 | 국/탕,영양식,가공식품류,데치기 | 국/탕,영양식,쌀,볶음 | 국/탕,간식,버섯류,찜 | 국/탕,야식,과일류,찜 | 국/탕,야식,곡류,회 | 국/탕,명절,해물류,끓이기 | 국/탕,명절,해물류,굽기 | 국/탕,이유식,밀가루,부침 | 찌개,손님접대,육류,찜 | 찌개,술안주,달걀/유제품,회 | 스프,손님접대,쌀,볶음 | 스프,술안주,건어물류,굽기 | 스프,술안주,버섯류,찜 | 스프,명절,소고기,볶음",피자토스트,스팸전,야끼,갈레트,딸기오믈렛,크로크무슈,지단,컵,교자,치즈과자,10022581.0,10022265.0,10022062.0,10021905.0,10026646.0,10029190.0,10022142.0,10000885.0,10029233.0,10072226.0
밑반찬,일상,쌀,볶음,10001257,맥앤치즈,"밑반찬,일상,쌀,볶음 | 밑반찬,초스피드,버섯류,찜 | 밑반찬,다이어트,닭고기,무침 | 밑반찬,다이어트,육류,끓이기 | 밑반찬,다이어트,육류,절임 | 메인반찬,술안주,해물류,부침 | 메인반찬,술안주,쌀,볶음 | 메인반찬,술안주,쌀,데치기 | 메인반찬,술안주,밀가루,조림 | 메인반찬,술안주,버섯류,비빔 | 메인반찬,술안주,버섯류,삶기 | 메인반찬,다이어트,닭고기,굽기 | 메인반찬,간식,닭고기,무침 | 메인반찬,간식,해물류,기타 | 메인반찬,이유식,소고기,볶음 | 샐러드,야식,소고기,데치기 | 스프,손님접대,가공식품류,튀김",김치수제비,부대찌개,감자수제비,소고기미역국,무국,닭도리탕,토마토스프,감자국,뇨끼,두부강된장,10011293.0,10010767.0,10000570.0,10010506.0,10010528.0,10000410.0,10010663.0,10011221.0,10000502.0,10000829.0
밑반찬,일상,쌀,볶음,10001258,베이컨샌드위치,"밑반찬,일상,쌀,볶음 | 밑반찬,푸드스타일링,돼지고기,찜 | 국/탕,영양식,버섯류,회 | 찌개,초스피드,돼지고기,찜 | 스프,야식,콩/견과류,볶음 | 스프,해장,기타,볶음",팔보채,깻잎볶음,베이비콘볶음,스페니쉬오믈렛,김치만두전,생크림식빵,만두탕수육,해산물,돼지고기김치볶음밥,마늘밥,10003996.0,10000013.0,10002096.0,10022200.0,10026749.0,10075873.0,10077561.0,10004879.0,10000310.0,10003177.0
밑반찬,일상,쌀,볶음,10001259,베이컨스크램블,"밑반찬,일상,쌀,볶음",아메리카브랙퍼스트,등심볶음,살치살,고추볶음,양지볶음,시금치국,스팸야채볶음,햄감자채볶음,명이김치,방울양배추,10001263.0,10000017.0,10000023.0,10000010.0,10000028.0,10000722.0,10000923.0,10001311.0,10041290.0,10000917.0
밑반찬,일상,쌀,볶음,10001260,부르스게타,"밑반찬,일상,쌀,볶음 | 찌개,야식,돼지고기,굽기 | 디저트,이유식,육류,부침 | 스프,술안주,곡류,삶기 | 스프,다이어트,건어물류,데치기 | 스프,도시락,닭고기,끓이기 | 스프,도시락,건어물류,튀김 | 스프,기타,채소류,회",관자,고추장삼겹살구이,안심구이,BLT샌드위치,교자,티라미수,컵,린저쿠키,쇼가야키,슈바인학센,10001121.0,10069656.0,10073865.0,10025602.0,10029233.0,10029279.0,10000885.0,10073524.0,10031534.0,10069727.0
밑반찬,일상,쌀,볶음,10001263,아메리카브랙퍼스트,"밑반찬,일상,쌀,볶음",아메리카브랙퍼스트,등심볶음,살치살,고추볶음,양지볶음,시금치국,스팸야채볶음,햄감자채볶음,명이김치,방울양배추,10001263.0,10000017.0,10000023.0,10000010.0,10000028.0,10000722.0,10000923.0,10001311.0,10041290.0,10000917.0
밑반찬,일상,쌀,볶음,10001264,치즈그라탕,"밑반찬,일상,쌀,볶음 | 메인반찬,술안주,쌀,볶음 | 메인반찬,다이어트,과일류,삶기 | 스프,손님접대,해물류,튀김 | 스프,손님접대,가공식품류,굽기 | 스프,손님접대,쌀,볶음 | 스프,술안주,과일류,삶기 | 스프,다이어트,쌀,튀김 | 스프,다이어트,과일류,조림 | 스프,도시락,가공식품류,부침 | 스프,영양식,육류,절임 | 스프,영양식,채소류,절임 | 스프,해장,콩/견과류,튀김 | 스프,명절,밀가루,굽기 | 스프,기타,해물류,삶기 | 빵,초스피드,곡류,굽기 | 빵,다이어트,채소류,튀김",장어구이,아스파라거스베이컨말이,감자그라탕,등심스테이크,대하구이,팽이버섯말이,바베큐,마늘구이,스테이크굽는법,불고기피자,10070343.0,10070038.0,10000860.0,10069505.0,10070364.0,10070714.0,10069669.0,10070035.0,10069518.0,10000199.0
밑반찬,일상,쌀,조림,10001273,에그샌드위치,"밑반찬,일상,쌀,조림 | 밑반찬,초스피드,버섯류,삶기 | 밑반찬,푸드스타일링,소고기,조림 | 밑반찬,푸드스타일링,달걀/유제품,무침 | 메인반찬,이유식,소고기,조림 | 국/탕,영양식,쌀,조림 | 국/탕,간식,기타,무침 | 찌개,초스피드,소고기,조림 | 찌개,초스피드,돼지고기,찜 | 찌개,술안주,가공식품류,끓이기 | 디저트,기타,기타,무침 | 면/만두,다이어트,밀가루,비빔 | 면/만두,다이어트,콩/견과류,볶음 | 면/만두,간식,소고기,볶음 | 면/만두,간식,소고기,조림 | 밥/죽/떡,초스피드,쌀,조림 | 밥/죽/떡,간식,밀가루,비빔 | 밥/죽/떡,푸드스타일링,콩/견과류,튀김 | 밥/죽/떡,해장,소고기,조림 | 퓨전,다이어트,쌀,조림 | 퓨전,기타,소고기,조림 | 양식,기타,해물류,튀김 | 양식,기타,해물류,데치기 | 양식,기타,쌀,조림 | 샐러드,일상,버섯류,삶기 | 샐러드,도시락,밀가루,비빔 | 샐러드,도시락,콩/견과류,볶음 | 샐러드,영양식,채소류,무침 | 샐러드,영양식,과일류,데치기 | 샐러드,간식,콩/견과류,데치기 | 샐러드,야식,소고기,조림 | 스프,술안주,과일류,회 | 스프,야식,밀가루,비빔 | 스프,명절,육류,비빔",닭가슴살샐러드,두부밥,길거리토스트,맛살전,장떡,치킨샐러드,동태전,오징어숙회,땅콩,고추장떡,10000515.0,10001134.0,10021924.0,10022107.0,10021798.0,10002573.0,10021969.0,10013754.0,10000916.0,10021841.0
밑반찬,일상,쌀,조림,10001274,에그슬럿,"밑반찬,일상,쌀,조림 | 메인반찬,술안주,해물류,부침 | 메인반찬,야식,해물류,데치기 | 퓨전,다이어트,해물류,부침 | 퓨전,다이어트,해물류,튀김 | 퓨전,다이어트,달걀/유제품,볶음 | 퓨전,푸드스타일링,육류,비빔 | 퓨전,푸드스타일링,육류,굽기 | 퓨전,명절,밀가루,굽기 | 퓨전,이유식,콩/견과류,부침 | 퓨전,이유식,곡류,볶음 | 퓨전,이유식,기타,튀김 | 김치/젓갈/장류,초스피드,달걀/유제품,회 | 김치/젓갈/장류,다이어트,곡류,무침 | 양식,기타,쌀,끓이기 | 스프,손님접대,해물류,비빔 | 스프,손님접대,밀가루,삶기 | 스프,술안주,쌀,데치기 | 스프,다이어트,과일류,조림 | 스프,간식,소고기,찜 | 스프,간식,육류,끓이기 | 스프,간식,육류,무침 | 스프,간식,육류,굽기 | 스프,간식,해물류,굽기 | 스프,푸드스타일링,밀가루,기타 | 스프,해장,콩/견과류,비빔 | 스프,해장,곡류,볶음",고구마빵,단호박에그슬럿,단호박,라따뚜이,당근케이크,갈비,시금치프리타타,가지그라탕,훈제오리,떠먹는피자,10047533.0,10047312.0,10017919.0,10000500.0,10047265.0,10000569.0,10000813.0,10031940.0,10000554.0,10001499.0
밑반찬,일상,쌀,찜,10001282,범벅,"밑반찬,일상,쌀,찜 | 밑반찬,초스피드,밀가루,찜 | 밑반찬,초스피드,버섯류,부침 | 밑반찬,다이어트,닭고기,볶음 | 메인반찬,다이어트,소고기,조림 | 메인반찬,영양식,쌀,무침 | 메인반찬,야식,육류,볶음 | 메인반찬,명절,콩/견과류,무침 | 메인반찬,이유식,밀가루,찜 | 디저트,이유식,밀가루,삶기 | 밥/죽/떡,푸드스타일링,기타,조림 | 밥/죽/떡,해장,돼지고기,삶기 | 샐러드,일상,육류,비빔 | 빵,도시락,달걀/유제품,볶음",고추장파스타,시금치된장국,마카로니,짜장라면,떡국떡떡볶이,감자밥,라비올리,된장죽,카레라면,토마토리조또,10001645.0,10000723.0,10001104.0,10000297.0,10001426.0,10013112.0,10001480.0,10013301.0,10007607.0,10000631.0
밑반찬,일상,쌀,절임,10001290,오뎅볶음,"밑반찬,일상,쌀,절임 | 밑반찬,일상,쌀,튀김 | 밑반찬,초스피드,밀가루,절임 | 밑반찬,초스피드,버섯류,기타 | 밑반찬,초스피드,과일류,볶음 | 밑반찬,손님접대,해물류,삶기",참치볶음,맛살볶음,해물덮밥,꽈리고추어묵볶음,참치김치볶음,볶음김치,스팸김치볶음밥,제육덮밥,깨,건새우볶음,10001296.0,10001300.0,10001046.0,10001299.0,10001302.0,10000227.0,10001396.0,10000302.0,10000843.0,10000942.0
밑반찬,일상,쌀,절임,10001292,간장어묵볶음,"밑반찬,일상,쌀,절임 | 밑반찬,초스피드,닭고기,조림 | 밑반찬,초스피드,버섯류,기타",감자어묵볶음,고추장어묵볶음,깻잎순볶음,콩불고기,스팸감자볶음,깻잎볶음,은행볶음,고추참치,총각김치볶음밥,연어볶음밥,10001317.0,10001294.0,10000673.0,10002020.0,10001308.0,10000013.0,10002090.0,10001313.0,10000785.0,10001051.0
밑반찬,일상,쌀,절임,10001294,고추장어묵볶음,"밑반찬,일상,쌀,절임 | 밑반찬,초스피드,버섯류,기타",감자어묵볶음,스팸감자볶음,깻잎볶음,햄감자채볶음,간장어묵볶음,해물볶음밥,연어볶음밥,솔치볶음,카사레치아,오징어채간장볶음,10001317.0,10001308.0,10000013.0,10001311.0,10001292.0,10001047.0,10001051.0,10003282.0,10002313.0,10003290.0
밑반찬,일상,쌀,절임,10001295,비엔나소세지볶음,"밑반찬,일상,쌀,절임 | 밑반찬,일상,쌀,튀김 | 밑반찬,일상,밀가루,볶음 | 밑반찬,초스피드,버섯류,기타 | 밑반찬,초스피드,과일류,볶음 | 밑반찬,손님접대,해물류,삶기 | 밑반찬,다이어트,닭고기,데치기 | 밑반찬,다이어트,닭고기,회 | 밑반찬,도시락,달걀/유제품,조림 | 밑반찬,영양식,밀가루,삶기 | 밑반찬,영양식,밀가루,굽기",펜네파스타,볶음쌀국수,햄볶음,베이컨숙주볶음,감자채볶음,게살볶음밥,불닭볶음면,건새우볶음,오이볶음,참치볶음밥,10000761.0,10000069.0,10001297.0,10000700.0,10000663.0,10001043.0,10000445.0,10000942.0,10000052.0,10000799.0
밑반찬,일상,쌀,절임,10001296,참치볶음,"밑반찬,일상,쌀,절임 | 밑반찬,일상,쌀,튀김 | 밑반찬,초스피드,버섯류,기타 | 밑반찬,손님접대,해물류,삶기 | 밑반찬,다이어트,닭고기,데치기 | 밑반찬,영양식,밀가루,삶기",맛살볶음,꽈리고추어묵볶음,오뎅볶음,제육덮밥,참치김치볶음,두부잡채,명엽채볶음,닭고기볶음,토마토볶음,볶음김치,10001300.0,10001299.0,10001290.0,10000302.0,10001302.0,10002007.0,10001717.0,10000384.0,10000894.0,10000227.0
밑반찬,일상,쌀,절임,10001297,햄볶음,"밑반찬,일상,쌀,절임 | 밑반찬,일상,쌀,튀김 | 밑반찬,일상,콩/견과류,비빔 | 밑반찬,초스피드,쌀,무침 | 밑반찬,초스피드,버섯류,기타 | 밑반찬,다이어트,닭고기,데치기 | 밑반찬,영양식,밀가루,삶기 | 밑반찬,간식,콩/견과류,끓이기 | 메인반찬,손님접대,해물류,끓이기",닭고기볶음,참치볶음,호박볶음,오이볶음,스팸볶음,제육덮밥,맛살볶음,건새우볶음,잔멸치볶음,스팸볶음밥,10000384.0,10001296.0,10000667.0,10000052.0,10001161.0,10000302.0,10001300.0,10000942.0,10000943.0,10000621.0
